resp_id,a_hhid,plot,plot_id,district,village,treatment,plot_gpslatitude,plot_gpslongitude,plot_gpsaltitude,plot_gpsaccuracy,mon_paddy,harvested,manage_status,manage_type1,manage_type2,burnt,burn_technique,burn_technique_1,burn_technique_2,burn_technique_3,burn_technique_4,burn_technique_5,burn_technique_6,burn_technique_7,sowed,comments,village_id,spotcheck_date
128802091,12880209,1,p1,Bathinda,Sivian,PES 800/acres,30.26575089,74.88365173,199.1000061,4.599999905,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,,1199,11/10/19
129000151,12900015,1,p1,Bathinda,Sukhladhi,Control,30.0148468,74.89944458,208.5,4,Yes,Yes,Stubble managed,Burnt,,1,1 3 5,1,0,1,0,1,0,0,Yes,Ok,1201,11/12/19
129000321,12900032,1,p1,Bathinda,Sukhladhi,Control,30.00551987,74.90052032,197.6000061,4.900000095,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,Ok,1201,11/15/19
129000661,12900066,1,p1,Bathinda,Sukhladhi,Control,29.98206711,74.89547729,178.8999939,3.900000095,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,Ok,1201,11/15/19
129001051,12900105,1,p1,Bathinda,Sukhladhi,Control,30.00369835,74.89201355,195.6000061,5,Yes,Yes,Stubble management ongoing,,Incorporating stubble into the soil,0,,,,,,,,,,Ok,1201,11/12/19
129001121,12900112,1,p1,Bathinda,Sukhladhi,Control,30.01202583,74.90744781,201.6999969,5,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,Ok,1201,11/12/19
129001351,12900135,2,p2,Bathinda,Sukhladhi,Control,29.99728012,74.92133331,200.6999969,4.300000191,Yes,Yes,Stubble managed,Created bales,,0,,,,,,,,,Yes,Ok,1201,11/15/19
129100331,12910033,2,p2,Bathinda,Surewala,PES + 25% UCT 800/acres,30.49341393,75.06215668,209.6000061,4.800000191,Yes,Yes,Stubble managed,Burnt,,1,4,0,0,0,1,0,0,0,No,Good,1202,11/13/19
129100631,12910063,1,p1,Bathinda,Surewala,PES + 25% UCT 800/acres,30.48077202,75.068573,217.8999939,4.599999905,Yes,Yes,Stubble managed,Created bales,,0,,,,,,,,,No,Done,1202,11/13/19
129100831,12910083,1,p1,Bathinda,Surewala,PES + 25% UCT 800/acres,30.48165894,75.02977753,213.6999969,4.599999905,Yes,Yes,Stubble management ongoing,,Creating bales,0,,,,,,,,,,Good,1202,11/10/19
129100861,12910086,1,p1,Bathinda,Surewala,PES + 25% UCT 800/acres,30.49331093,75.06049347,213.8000031,4.199999809,Yes,Yes,Stubble managed,Burnt,,1,5,0,0,0,0,1,0,0,No,Good,1202,11/13/19
129101071,12910107,1,p1,Bathinda,Surewala,PES + 25% UCT 800/acres,30.50146484,75.04653931,202.1000061,1.299999952,Yes,Yes,Stubble managed,Burnt,,1,2,0,1,0,0,0,0,0,No,Good,1202,11/10/19
129101101,12910110,1,p1,Bathinda,Surewala,PES + 25% UCT 800/acres,30.49316788,75.05286407,213.6000061,4.300000191,Yes,Yes,Stubble managed,Burnt,,1,3,0,0,1,0,0,0,0,No,Good,1202,11/10/19
129101551,12910155,1,p1,Bathinda,Surewala,PES + 25% UCT 800/acres,30.49264336,75.04376221,195.1000061,4.199999809,Yes,Yes,Stubble managed,Burnt,,1,5,0,0,0,0,1,0,0,Yes,Done,1202,11/13/19
129101631,12910163,2,p2,Bathinda,Surewala,PES + 25% UCT 800/acres,30.48246384,75.03160095,214.8999939,4.199999809,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,Good,1202,11/10/19
129102911,12910291,1,p1,Bathinda,Surewala,PES + 25% UCT 800/acres,30.49417686,75.04356384,208.1999969,4.5,Yes,Yes,Stubble managed,Burnt,,1,6,0,0,0,0,0,1,0,No,Good,1202,11/10/19
129103071,12910307,1,p1,Bathinda,Surewala,PES + 25% UCT 800/acres,30.48004913,75.0524826,204.8000031,4.5,Yes,Yes,Stubble managed,Used CRM machine,,0,,,,,,,,,Yes,Good,1202,11/13/19
129300011,12930001,1,p1,Bathinda,Talwandi Sabo,Control,29.99521446,75.10254669,187.8000031,4.599999905,Yes,Yes,Stubble managed,Burnt,,1,2 3 5,0,1,1,0,1,0,0,No,Burning hoi hai,1203,11/12/19
129300251,12930025,2,p2,Bathinda,Talwandi Sabo,Control,29.97830009,75.0692749,218.5,4.599999905,No,,,,,,,,,,,,,,,Cotton lgi hoei aw,1203,11/11/19
129300521,12930052,1,p1,Bathinda,Talwandi Sabo,Control,29.98648262,75.05809021,201.1999969,4.400000095,Yes,Yes,Stubble managed,Burnt,,1,2 3 5,0,1,1,0,1,0,0,Yes,Burning hoi hai,1203,11/11/19
129300821,12930082,1,p1,Bathinda,Talwandi Sabo,Control,29.96876717,75.05851746,204.1999969,4.800000191,Yes,Yes,Stubble managed,Burnt,,1,1 3 5,1,0,1,0,1,0,0,No,Burning hoi hai,1203,11/11/19
129301991,12930199,1,p1,Bathinda,Talwandi Sabo,Control,29.99507904,75.0663681,196.3999939,4.800000191,Yes,Yes,Stubble managed,Burnt,,1,3 5,0,0,1,0,1,0,0,Yes,Burning hoi hai,1203,11/14/19
129302231,12930223,1,p1,Bathinda,Talwandi Sabo,Control,29.96897125,75.06020355,194.6000061,4.800000191,Yes,Yes,Stubble not managed,,,,,,,,,,,,,Only harvesting hoi hai,1203,11/14/19
129302841,12930284,1,p1,Bathinda,Talwandi Sabo,Control,29.9805088,75.10366058,185,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,1 3 6,1,0,1,0,0,1,0,Yes,Burning hoi hai,1203,11/11/19
129302901,12930290,1,p1,Bathinda,Talwandi Sabo,Control,29.95623398,75.08277893,207.8000031,5,Yes,Yes,Stubble managed,Burnt,,1,2 5 7,0,1,0,0,1,0,1,No,Burning hoi hai,1203,11/14/19
129303351,12930335,1,p1,Bathinda,Talwandi Sabo,Control,29.97919083,75.06137848,209,4.400000095,Yes,Yes,Stubble managed,Burnt,,1,3 5,0,0,1,0,1,0,0,Yes,Burning hoi  Hai,1203,11/11/19
129303471,12930347,1,p1,Bathinda,Talwandi Sabo,Control,29.98941422,75.08935547,203.3000031,4.300000191,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,Burning nhi hoi,1203,11/14/19
201500791,20150079,1,p1,Faridkot,Arayanwala Kalan,Control,30.73386955,74.69577026,197.3999939,4.300000191,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 5 6,1,1,1,0,1,1,0,No,,2008,11/13/19
201501081,20150108,1,p1,Faridkot,Arayanwala Kalan,Control,30.70940781,74.68904877,201.3999939,4.5,Yes,Yes,Stubble managed,Burnt,,1,5,0,0,0,0,1,0,0,No,,2008,11/11/19
201501301,20150130,1,p1,Faridkot,Arayanwala Kalan,Control,30.73828697,74.68986511,198.5,4.800000191,Yes,Yes,Stubble managed,Can't determine,,0,,,,,,,,,Yes,,2008,11/13/19
201502161,20150216,2,p2,Faridkot,Arayanwala Kalan,Control,30.72981644,74.68742371,191.8999939,3.900000095,Yes,Yes,Stubble managed,Burnt,,1,1 5,1,0,0,0,1,0,0,No,"Risk tha ,,Kisan v piche aa rha c,and polt bi near tha Kisan ka,,or 10/11/19 Ko bi mere comment mai bta Diya tha ki Kisan ne burn kya hai, location is laye nhi lai c kyu ki plot main road se door tha,,",2008,11/13/19
201502171,20150217,1,p1,Faridkot,Arayanwala Kalan,Control,30.72215652,74.71219635,185.3999939,4,Yes,Yes,Stubble managed,Burnt,,1,1,1,0,0,0,0,0,0,No,,2008,11/11/19
201502921,20150292,1,p1,Faridkot,Arayanwala Kalan,Control,30.71518707,74.68631744,187.1999969,3.900000095,Yes,Yes,Stubble managed,Can't determine,,0,,,,,,,,,No,,2008,11/13/19
203600161,20360016,1,p1,Faridkot,Behbal Kalan,Control,30.53796005,74.90394592,182,4.300000191,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 4 5 6 7,1,1,1,1,1,1,1,No,,2010,11/10/19
203600301,20360030,2,p2,Faridkot,Behbal Kalan,Control,30.53787613,74.91879272,200.1000061,3.900000095,Yes,Yes,Stubble managed,Created bales,,0,,,,,,,,,No,,2010,11/14/19
203600651,20360065,1,p1,Faridkot,Behbal Kalan,Control,30.53361511,74.90507507,195.6000061,4.900000095,Yes,Yes,Stubble not managed,,,,,,,,,,,,,,2010,11/10/19
203600771,20360077,1,p1,Faridkot,Behbal Kalan,Control,30.53793526,74.90628052,195.5,4.5,Yes,Yes,Stubble not managed,,,,,,,,,,,,,,2010,11/10/19
203600901,20360090,1,p1,Faridkot,Behbal Kalan,Control,30.5336647,74.90496063,204.8999939,4.699999809,Yes,Yes,Stubble managed,Burnt,,1,1 4 5 6,1,0,0,1,1,1,0,Yes,,2010,11/14/19
203600911,20360091,1,p1,Faridkot,Behbal Kalan,Control,30.54758453,74.90833282,202,3.900000095,Yes,Yes,Stubble managed,Burnt,,1,1 3 5 6,1,0,1,0,1,1,0,Yes,,2010,11/14/19
203601151,20360115,1,p1,Faridkot,Behbal Kalan,Control,30.51870918,74.91316986,192.8000031,3.900000095,Yes,Yes,Stubble managed,Burnt,,1,2 3 5 6,0,1,1,0,1,1,0,No,,2010,11/14/19
203601211,20360121,1,p1,Faridkot,Behbal Kalan,Control,30.52705574,74.91641998,201.3000031,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,1 3 5 6,1,0,1,0,1,1,0,Yes,,2010,11/14/19
203700041,20370004,1,p1,Faridkot,Behbal Khurd,PES 800/acres,30.4935894,74.9072876,198.8999939,4.400000095,Yes,Yes,Stubble managed,Burnt,,1,1 3 5 6,1,0,1,0,1,1,0,Yes,,2011,11/20/19
203700201,20370020,3,p3,Faridkot,Behbal Khurd,PES 800/acres,30.51122856,74.91168213,200.1999969,5,Yes,Yes,Stubble managed,Burnt,,1,1 3 5 6,1,0,1,0,1,1,0,Yes,,2011,11/20/19
203700321,20370032,1,p1,Faridkot,Behbal Khurd,PES 800/acres,30.50423622,74.90520477,187.8999939,4.699999809,Yes,Yes,Stubble managed,Burnt,,1,1 3 4 5 6,1,0,1,1,1,1,0,Yes,,2011,11/10/19
203700491,20370049,1,p1,Faridkot,Behbal Khurd,PES 800/acres,30.5050106,74.89880371,191.1999969,4.5,Yes,Yes,Stubble managed,Burnt,,1,2 3,0,1,1,0,0,0,0,Yes,,2011,11/10/19
203700551,20370055,1,p1,Faridkot,Behbal Khurd,PES 800/acres,30.49002838,74.90283203,189.8999939,4.800000191,Yes,Yes,Stubble managed,Burnt,,1,1,1,0,0,0,0,0,0,Yes,,2011,11/10/19
203700561,20370056,2,p2,Faridkot,Behbal Khurd,PES 800/acres,30.50542641,74.89942169,187.3999939,4.599999905,Yes,Yes,Stubble managed,Burnt,,1,3 5 6,0,0,1,0,1,1,0,Yes,,2011,11/10/19
203700651,20370065,2,p2,Faridkot,Behbal Khurd,PES 800/acres,30.51096344,74.91170502,199.1000061,2,Yes,Yes,Stubble managed,Burnt,,1,3,0,0,1,0,0,0,0,No,,2011,11/10/19
203700811,20370081,2,p2,Faridkot,Behbal Khurd,PES 800/acres,30.49375343,74.9030838,173.8999939,4.900000095,Yes,Yes,Stubble managed,Used CRM machine,,0,,,,,,,,,Yes,,2011,11/14/19
203700901,20370090,1,p1,Faridkot,Behbal Khurd,PES 800/acres,30.51671982,74.91259766,197.8999939,4.800000191,Yes,Yes,Stubble managed,Burnt,,1,1 5 6,1,0,0,0,1,1,0,Yes,,2011,11/20/19
203700961,20370096,2,p2,Faridkot,Behbal Khurd,PES 800/acres,30.50837135,74.90692139,197.8999939,4.800000191,Yes,Yes,Stubble managed,Burnt,,1,1 3 5 6,1,0,1,0,1,1,0,Yes,,2011,11/20/19
203701271,20370127,1,p1,Faridkot,Behbal Khurd,PES 800/acres,30.50096321,74.90335846,105.5999985,4.099999905,Yes,Yes,Stubble managed,Created bales,,0,,,,,,,,,Yes,,2011,11/10/19
205500131,20550013,1,p1,Faridkot,Bihle Wala,PES 1600 /acres,30.68132591,74.61013794,186.6999969,4.699999809,Yes,Yes,Stubble managed,Burnt,,1,1 2 5,1,1,0,0,1,0,0,No,,2017,11/11/19
205500171,20550017,1,p1,Faridkot,Bihle Wala,PES 1600 /acres,30.67306709,74.59260559,180.1999969,4,Yes,Yes,Stubble not managed,,,,,,,,,,,,,,2017,11/18/19
205500251,20550025,1,p1,Faridkot,Bihle Wala,PES 1600 /acres,30.67195892,74.60936737,177.3999939,3.900000095,Yes,Yes,Stubble managed,Can't determine,,0,,,,,,,,,No,,2017,11/18/19
205500461,20550046,2,p2,Faridkot,Bihle Wala,PES 1600 /acres,30.66377831,74.59693909,187,4,Yes,Yes,Stubble managed,Burnt,,1,1 3 5,1,0,1,0,1,0,0,No,,2017,11/18/19
205500591,20550059,1,p1,Faridkot,Bihle Wala,PES 1600 /acres,30.67883682,74.59868622,187.1000061,4,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,No,Haf plot peddy and haf coten,2017,11/11/19
205500611,20550061,2,p2,Faridkot,Bihle Wala,PES 1600 /acres,30.68548965,74.59654236,186.8000031,4.5,Yes,Yes,Stubble not managed,,,,,,,,,,,,,,2017,11/11/19
205500801,20550080,2,p2,Faridkot,Bihle Wala,PES 1600 /acres,30.68206978,74.60359192,185.8999939,3.900000095,Yes,Yes,Stubble managed,Burnt,,1,1,1,0,0,0,0,0,0,No,,2017,11/11/19
205500911,20550091,1,p1,Faridkot,Bihle Wala,PES 1600 /acres,30.66555023,74.58664703,183.6999969,3.900000095,Yes,Yes,Stubble not managed,,,,,,,,,,,,,,2017,11/18/19
206900061,20690006,1,p1,Faridkot,Chahal,PES + 25% UCT 800/acres,30.65842819,74.79429626,191.8000031,3.900000095,Yes,Yes,Stubble managed,Can't determine,,0,,,,,,,,,Yes,Kisan keth mai tha,2023,11/14/19
206900281,20690028,1,p1,Faridkot,Chahal,PES + 25% UCT 800/acres,30.64826393,74.80854797,199.6999969,3.900000095,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,No,,2023,11/10/19
206900371,20690037,1,p1,Faridkot,Chahal,PES + 25% UCT 800/acres,30.66414261,74.80643463,199.3999939,4.5,Yes,Yes,Stubble managed,Can't determine,,0,,,,,,,,,Yes,,2023,11/10/19
206900831,20690083,1,p1,Faridkot,Chahal,PES + 25% UCT 800/acres,30.6456871,74.80097961,210.3000031,4.300000191,Yes,Yes,Stubble managed,Can't determine,,0,,,,,,,,,No,,2023,11/10/19
206900971,20690097,2,p2,Faridkot,Chahal,PES + 25% UCT 800/acres,30.64904976,74.7985611,215.3000031,4.099999905,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,,2023,11/14/19
206901001,20690100,1,p1,Faridkot,Chahal,PES + 25% UCT 800/acres,30.6768856,74.79153442,214.3999939,4.5,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,"Kyu  ki peddy da nad polt vich dikh reha hai,,Brun da kol Nisan Nhi hai.shid ghutha v bnaiya hon",2023,11/14/19
206901881,20690188,2,p2,Faridkot,Chahal,PES + 25% UCT 800/acres,30.65845871,74.79367828,197.1000061,3.900000095,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,,2023,11/10/19
209100191,20910019,3,p3,Faridkot,Dhudhi,PES + 25% UCT 800/acres,30.68703079,74.86412048,198.6000061,4.099999905,Yes,Yes,Stubble managed,Can't determine,,0,,,,,,,,,No,,2030,11/10/19
209100681,20910068,1,p1,Faridkot,Dhudhi,PES + 25% UCT 800/acres,30.68687248,74.85786438,202,4.599999905,Yes,Yes,Stubble managed,Can't determine,,0,,,,,,,,,Yes,,2030,11/10/19
209100851,20910085,1,p1,Faridkot,Dhudhi,PES + 25% UCT 800/acres,30.7159729,74.85466003,196,4.300000191,Yes,Yes,Stubble managed,Created bales,,0,,,,,,,,,Yes,,2030,11/10/19
209101011,20910101,1,p1,Faridkot,Dhudhi,PES + 25% UCT 800/acres,30.6939888,74.86565399,201.1999969,4.300000191,Yes,Yes,Stubble managed,Can't determine,,0,,,,,,,,,Yes,,2030,11/14/19
209101311,20910131,1,p1,Faridkot,Dhudhi,PES + 25% UCT 800/acres,30.69378471,74.84481049,199.8999939,3.900000095,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 5,1,1,1,0,1,0,0,No,"Haf plot te burn hai and haf te burn nhi hai plot,,haf te bijai hoi hai Jo burn nhi hoya",2030,11/14/19
209101361,20910136,1,p1,Faridkot,Dhudhi,PES + 25% UCT 800/acres,30.72041702,74.8456192,194.1999969,4.400000095,Yes,Yes,Stubble managed,Can't determine,,0,,,,,,,,,Yes,,2030,11/14/19
209101851,20910185,2,p2,Faridkot,Dhudhi,PES + 25% UCT 800/acres,30.70430374,74.86310577,194.3000031,4,Yes,Yes,Stubble managed,Burnt,,1,3,0,0,1,0,0,0,0,No,,2030,11/10/19
209300291,20930029,1,p1,Faridkot,Dob,Control,30.47646332,75.01372528,198.1999969,4.300000191,Yes,Yes,Stubble managed,Burnt,,1,5 6,0,0,0,0,1,1,0,No,,2032,11/14/19
209300451,20930045,1,p1,Faridkot,Dob,Control,30.46318626,75.02424622,206.5,4.800000191,Yes,Yes,Stubble not managed,,,,,,,,,,,,,,2032,11/10/19
209300591,20930059,3,p3,Faridkot,Dob,Control,30.46563148,75.02907562,199.1999969,4.5,Yes,Yes,Stubble not managed,,,,,,,,,,,,,,2032,11/19/19
209300821,20930082,1,p1,Faridkot,Dob,Control,30.46008873,75.01706696,204.3999939,4.800000191,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 5 6 7,1,1,1,0,1,1,1,No,,2032,11/10/19
209300901,20930090,1,p1,Faridkot,Dob,Control,30.4763298,75.01377869,204.5,3.900000095,Yes,Yes,Stubble not managed,,,,,,,,,,,,,,2032,11/10/19
209300921,20930092,1,p1,Faridkot,Dob,Control,30.47476768,75.00366974,199.1999969,4,Yes,Yes,Stubble managed,Burnt,,1,1 3 4 5 7,1,0,1,1,1,0,1,Yes,,2032,11/19/19
209301321,20930132,1,p1,Faridkot,Dob,Control,30.46559715,75.0315094,200.6999969,4.699999809,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 4 5 7,1,1,1,1,1,0,1,No,,2032,11/19/19
209301331,20930133,2,p2,Faridkot,Dob,Control,30.47534943,75.02810669,197.5,4.400000095,Yes,Yes,Stubble managed,Burnt,,1,1 3 5 7,1,0,1,0,1,0,1,No,,2032,11/19/19
209301341,20930134,1,p1,Faridkot,Dob,Control,30.47542,75.02503204,204.8999939,4.699999809,Yes,Yes,Stubble not managed,,,,,,,,,,,,,,2032,11/14/19
209301771,20930177,2,p2,Faridkot,Dob,Control,30.48178673,75.00965118,202.1000061,4.800000191,Yes,Yes,Stubble managed,Used CRM machine,,0,,,,,,,,,Yes,Use CRM machine after burnt on his plot.,2032,11/14/19
212300241,21230024,1,p1,Faridkot,Gurusar,Control,30.49682808,74.88696289,200.8000031,4.5,Yes,Yes,Stubble managed,Burnt,,1,3 5 6,0,0,1,0,1,1,0,Yes,,2038,11/14/19
212300901,21230090,1,p1,Faridkot,Gurusar,Control,30.49961281,74.89095306,200.6999969,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 5 6,1,1,1,0,1,1,0,No,,2038,11/14/19
212301021,21230102,1,p1,Faridkot,Gurusar,Control,30.52151871,74.89414978,199.1000061,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,3 5 6,0,0,1,0,1,1,0,Yes,,2038,11/14/19
212301661,21230166,2,p2,Faridkot,Gurusar,Control,30.50811005,74.8935318,212.1000061,4.800000191,Yes,Yes,Stubble managed,Burnt,,1,1 3 5 6,1,0,1,0,1,1,0,No,,2038,11/14/19
212302611,21230261,1,p1,Faridkot,Gurusar,Control,30.5262928,74.90007782,236.8000031,4.800000191,Yes,Yes,Stubble not managed,,,,,,,,,,,,,,2038,11/14/19
213100161,21310016,1,p1,Faridkot,Jaito,PES 1600 /acres,30.47835732,74.88090515,189.8000031,3.900000095,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 4 5 6 7,1,1,1,1,1,1,1,No,,2041,11/10/19
213100221,21310022,1,p1,Faridkot,Jaito,PES 1600 /acres,30.4650383,74.90119934,200.1000061,4.599999905,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 4 7,1,1,1,1,0,0,1,No,,2041,11/14/19
213100711,21310071,2,p2,Faridkot,Jaito,PES 1600 /acres,30.43632698,74.90734863,196.6999969,4.699999809,Yes,Yes,Stubble managed,Burnt,,1,1 2 4 6 7,1,1,0,1,0,1,1,No,,2041,11/10/19
213101181,21310118,1,p1,Faridkot,Jaito,PES 1600 /acres,30.4746685,74.90799713,209,4.599999905,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 4 5 6 7,1,1,1,1,1,1,1,No,,2041,11/10/19
213101741,21310174,2,p2,Faridkot,Jaito,PES 1600 /acres,30.445158,74.86016083,191.1999969,3.900000095,Yes,Yes,Stubble managed,Burnt,,1,1 3 4 5 6 7,1,0,1,1,1,1,1,No,,2041,11/14/19
213101931,21310193,1,p1,Faridkot,Jaito,PES 1600 /acres,30.42723465,74.88514709,196.6999969,4.5,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 4 7,1,1,1,1,0,0,1,Yes,,2041,11/14/19
213103011,21310301,1,p1,Faridkot,Jaito,PES 1600 /acres,30.4431057,74.90428162,198.6000061,4.300000191,Yes,Yes,Stubble managed,Burnt,,1,5,0,0,0,0,1,0,0,No,,2041,11/14/19
216100221,21610022,1,p1,Faridkot,Khara,PES + 25% UCT 800/acres,30.52106094,74.70977783,190.1999969,4.599999905,Yes,Yes,Stubble managed,Created bales,,0,,,,,,,,,No,,2051,11/10/19
216100301,21610030,1,p1,Faridkot,Khara,PES + 25% UCT 800/acres,30.53858376,74.7024765,189.3000031,4.599999905,Yes,Yes,Stubble not managed,,,,,,,,,,,,,,2051,11/14/19
216101071,21610107,1,p1,Faridkot,Khara,PES + 25% UCT 800/acres,30.5238018,74.72264862,193.3999939,4.400000095,Yes,Yes,Stubble managed,Burnt,,1,1,1,0,0,0,0,0,0,Yes,,2051,11/10/19
216101771,21610177,2,p2,Faridkot,Khara,PES + 25% UCT 800/acres,30.55145264,74.72319031,199.3000031,4,Yes,Yes,Stubble not managed,,,,,,,,,,,,,,2051,11/10/19
216101781,21610178,1,p1,Faridkot,Khara,PES + 25% UCT 800/acres,30.54143715,74.71922302,193.1000061,4,Yes,Yes,Stubble managed,Burnt,,1,3 5 6,0,0,1,0,1,1,0,Yes,,2051,11/14/19
216101951,21610195,2,p2,Faridkot,Khara,PES + 25% UCT 800/acres,30.53963661,74.73178101,192.1999969,4.400000095,Yes,Yes,Stubble managed,Can't determine,,0,,,,,,,,,No,,2051,11/10/19
216102631,21610263,1,p1,Faridkot,Khara,PES + 25% UCT 800/acres,30.51699257,74.70210266,202.8999939,4.099999905,Yes,Yes,Stubble managed,Burnt,,1,2 3 5 6,0,1,1,0,1,1,0,Yes,,2051,11/14/19
216103221,21610322,3,p3,Faridkot,Khara,PES + 25% UCT 800/acres,30.53142357,74.72499084,187,4,Yes,Yes,Stubble managed,Burnt,,1,1 6,1,0,0,0,0,1,0,No,,2051,11/10/19
217100511,21710051,1,p1,Faridkot,Kot Sukhia,Control,30.67634201,74.87523651,200.3999939,3.900000095,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,No,,2054,11/10/19
217100661,21710066,2,p2,Faridkot,Kot Sukhia,Control,30.70284843,74.90339661,200,5,Yes,Yes,Stubble managed,Burnt,,1,5 6,0,0,0,0,1,1,0,No,,2054,11/10/19
217101061,21710106,2,p2,Faridkot,Kot Sukhia,Control,30.67526436,74.8669281,206.8000031,4.900000095,Yes,Yes,Stubble managed,Can't determine,,0,,,,,,,,,Yes,,2054,11/14/19
217101091,21710109,1,p1,Faridkot,Kot Sukhia,Control,30.67730522,74.87531281,198,3.900000095,Yes,Yes,Stubble managed,Can't determine,,0,,,,,,,,,Yes,,2054,11/14/19
217101671,21710167,1,p1,Faridkot,Kot Sukhia,Control,30.68112183,74.89229584,196.1999969,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,1 3 5,1,0,1,0,1,0,0,No,,2054,11/14/19
217102201,21710220,2,p2,Faridkot,Kot Sukhia,Control,30.65838242,74.87783051,197.1000061,4.599999905,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 5,1,1,1,0,1,0,0,No,,2054,11/14/19
217102621,21710262,1,p1,Faridkot,Kot Sukhia,Control,30.65769577,74.87782288,187.6999969,5,Yes,Yes,Stubble management ongoing,,Creating bales,0,,,,,,,,,,"Kisan door c ta kteh de near nhi gya,,and Kisan haath se parbandh kr reha c",2054,11/14/19
217102741,21710274,1,p1,Faridkot,Kot Sukhia,Control,30.70732307,74.8950882,200.1000061,4.400000095,Yes,Yes,Stubble managed,Can't determine,,0,,,,,,,,,Yes,,2054,11/14/19
217102961,21710296,2,p2,Faridkot,Kot Sukhia,Control,30.70482826,74.89172363,197.6000061,3.900000095,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,,2054,11/10/19
220000591,22000059,1,p1,Faridkot,Marak,Control,30.44603539,74.74399567,191.1999969,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,2 3 5 6,0,1,1,0,1,1,0,Yes,,2059,11/14/19
220000741,22000074,1,p1,Faridkot,Marak,Control,30.46976089,74.74427795,195.5,4.800000191,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 5 6,1,1,1,0,1,1,0,Yes,,2059,11/14/19
220001021,22000102,2,p2,Faridkot,Marak,Control,30.45119286,74.75148773,193.3000031,4.199999809,Yes,Yes,Stubble managed,Burnt,,1,3 5 6,0,0,1,0,1,1,0,Yes,,2059,11/14/19
220001171,22000117,1,p1,Faridkot,Marak,Control,30.44885826,74.76148224,204.8999939,4.900000095,Yes,Yes,Stubble managed,Created bales,,0,,,,,,,,,No,,2059,11/11/19
220001281,22000128,2,p2,Faridkot,Marak,Control,30.45535278,74.74780273,196.8999939,3.900000095,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 4 5 6,1,1,1,1,1,1,0,No,,2059,11/11/19
220001471,22000147,1,p1,Faridkot,Marak,Control,30.45189857,74.75474548,194.8000031,4.400000095,Yes,Yes,Stubble not managed,,,,,,,,,,,,,,2059,11/14/19
220001611,22000161,1,p1,Faridkot,Marak,Control,30.45256042,74.73447418,215.8999939,4.599999905,Yes,Yes,Stubble managed,Burnt,,1,3 5 6,0,0,1,0,1,1,0,Yes,,2059,11/14/19
220300141,22030014,1,p1,Faridkot,Matta,PES 800/acres,30.47784424,74.82231903,195,4.699999809,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 4 5 6 7,1,1,1,1,1,1,1,Yes,,2061,11/10/19
220300191,22030019,1,p1,Faridkot,Matta,PES 800/acres,30.48450279,74.8116684,196.6000061,4.199999809,Yes,Yes,Stubble not managed,,,,,,,,,,,,,,2061,11/14/19
220301321,22030132,1,p1,Faridkot,Matta,PES 800/acres,30.47469139,74.84623718,202.1999969,4.800000191,Yes,Yes,Stubble managed,Burnt,,1,1 2,1,1,0,0,0,0,0,Yes,,2061,11/14/19
220301531,22030153,1,p1,Faridkot,Matta,PES 800/acres,30.48340797,74.84983063,193.3000031,4.699999809,Yes,Yes,Stubble managed,Burnt,,1,1 3 6,1,0,1,0,0,1,0,Yes,,2061,11/10/19
